Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.AvatarSettings.AvatarTypeSelector.R15AndR6,,,R15 & R6,R15 & R6,R15 وR6,R15 & R6,R15 y R6,R15 et R6,R15 और R6,R15 & R6,R15 e R6,R15とR6,R15 및 R6,R15 i R6,R15 e R6,,R15 และ R6,R15 ve R6,Avatar R15 & R6,,,R15 與 R6
Studio.AvatarSettings.AvatarTypeSelector.R15AndR6Description,,,Players join as their choice in the Customize Avatar page,Players join as their choice in the Customize Avatar page,ينضم اللاعبون حسب اختيارهم في صفحة تخصيص الأفاتار,"Spieler treten gemäß ihrer Wahl auf der Seite ""Avatar anpassen"" bei",Los jugadores se unen como su elección en la página Personalizar avatar,Les joueurs choisissent leur personnage sur la page Personnaliser l'avatar,"कस्टमाइज़ अवतार पेज पर, प्लेयर्स अपने पसंदीदा अवतार के रूप में शामिल होते हैं",Pemain bergabung sebagai avatar pilihan mereka di halaman Kustomisasi Avatar,I giocatori si uniscono usando l'avatar scelto nella pagina Personalizza avatar,プレイヤーは [アバターをカスタマイズ] するページで選択したアバターとして参加,플레이어가 아바타 꾸미기 페이지에서 선택한 아바타로 참가합니다,Gracze dołączają zgodnie z wyborem dokonanym na stronie Dostosuj awatara,Jogadores entram usando sua escolha na página de personalizar avatar,,ผู้เล่นเข้าร่วมตามที่ตัวเองเลือกในหน้าปรับแต่งอวาตาร์,"Oyuncular, Özelleştirme sayfasında seçtikleri avatarla katılabilir.",Người chơi tham gia với avatar họ lựa chọn trong trang Tùy Chỉnh Avatar,,,玩家會以他們在「自訂虛擬人偶」頁面中選擇的設定加入
Studio.AvatarSettings.AvatarTypeSelector.Preset,,,Preset,Preset,إعداد مسبق,Voreinstellung,Preajuste,Prédéfinir,प्रीसेट करें,Preset,Preimpostazione,プリセット,사전 설정,Ustawienie wstępne,Pré-definição,,การตั้งค่าล่วงหน้า,Ön Ayar,Cài Đặt Trước,预设,预设,預置
Studio.AvatarSettings.BodySettings.AppearanceSection,,,Appearance,Appearance,المظهر,Aussehen,Apariencia,Apparence,लुक,Penampilan,Aspetto,外見,모습,Wygląd,Aparência,,รูปลักษณ์,Görünüm,Ngoại Hình,,,外觀
Studio.AvatarSettings.BodySettings.AppearanceSectionPlayerChoiceButtonText,,,Player Choice,Player Choice,اختيار اللاعب,Benutzerdefiniert,Elección del jugador,Choix du joueur,प्लेयर की पसंद,Pilihan Pemain,Scelta del giocatore,プレイヤーの選択,플레이어 선택,Wybór gracza,Escolha do jogador,,ผู้เล่นเลือก,Oyuncu Seçimi,Lựa Chọn Của Người Chơi,,,玩家選擇
Studio.AvatarSettings.BodySettings.BuildHeight,,,Height,Height,الارتفاع,Höhe,Altura,Hauteur,लंबाई,Tinggi,Altezza,身長,키,Wysokość,Altura,,ความสูง,Boy,Chiều Cao,身高,身高,身高
Studio.AvatarSettings.CategoryList.Accessories,,,Accessories,Accessories,الإكسسوارات,Accessoires,Accesorios,Accessoires,ऐक्सेसरीज़,Aksesori,Accessori,アクセサリ,장신구,Akcesoria,Acessórios,,ไอเท็มเสริม,Aksesuarlar,Phụ Kiện,,,飾品
Studio.AvatarSettings.NavigationBar.Preview,,,Preview,Preview,معاينة,Vorschau,Vista previa,Prévisualisation,प्रीव्यू देखें,Preview,Anteprima,プレビュー,미리 보기,Podgląd,Prévia,,ดูตัวอย่าง,Ön izle,Xem Trước,预览,预览,預覽
Studio.AvatarSettings.CategoryList.Body,,,Body,Body,الجسد,Körper,Cuerpo,Corps,बॉडी,Tubuh,Corpo,ボディ,신체,Ciało,Corpo,,ร่างกาย,Vücut,Thân,身体,身体,身體
Studio.AvatarSettings.CategoryList.Movement,,,Movement,Movement,الحركة,Bewegung,Movimiento,Mouvement,मूवमेंट,Gerakan,Movimento,動き,이동,Ruch,Movimento,,การเคลื่อนไหว,Hareket,Chuyển Động,,,移動
Studio.AvatarSettings.CategoryList.Animation,,,Animation,Animation,الحركة,Animation,Animación,Animation,ऐनिमेशन,Animasi,Animazione,アニメーション,애니메이션,Animacje,Animation,,แอนิเมชัน,Animasyon,Hiệu Ứng Động,,,動畫
Studio.AvatarSettings.CategoryList.Clothing,,,Clothing,Clothing,الثياب,Kleidung,Ropa,Vêtements,ड्रेस,Pakaian,Abbigliamento,衣装,복장,Ubranie,Roupas,,เสื้อผ้า,Kıyafet,Trang Phục,,,服裝
Studio.AvatarSettings.BodySettings.ScaleSection,,,Scale,Scale,المقياس,Größe,Escalado,Mettre à l'échelle,स्केल करें,Skala,Ridimensiona,拡大/縮小,배율,Skala,Escala,,ปรับขนาด,Ölçek,Tỷ Lệ,比例,比例,縮放
Studio.AvatarSettings.BodySettings.ScaleSectionPlayerChoiceButtonText,,,Player Choice,Player Choice,اختيار اللاعب,Benutzerdefiniert,Elección del jugador,Choix du joueur,प्लेयर की पसंद,Pilihan Pemain,Scelta del giocatore,プレイヤーの選択,플레이어 선택,Wybór gracza,Escolha do jogador,,ผู้เล่นเลือก,Oyuncu Seçimi,Lựa Chọn Của Người Chơi,,,玩家選擇
Studio.AvatarSettings.BodySettings.ScaleSectionCustomScaleButtonText,,,Custom Scale,Custom Scale,مقياس مخصص,Benutzerdefinierte Größe,Escala personalizada,Échelle personnalisée,कस्टम स्केल,Nama Kustom,Ridimensionamento personalizzato,カスタム拡大/縮小,사용자 정의 배율,Skala własna,Escala personalizada,,ปรับขนาดแบบกำหนดเอง,Özel Ölçek,Tỷ Lệ Tùy Chỉnh,自定义比例,自定义比例,自訂比例
Studio.AvatarSettings.BodySettings.ScaleSectionCustomScaleSubText,,,"Scale avatars uniformly to a custom, absolute height or range","Scale avatars uniformly to a custom, absolute height or range",تغيير حجم الأفاتار بشكل موحد إلى ارتفاع، أو نطاق مخصص، أو مطلق,"Skaliere Avatare einheitlich auf eine benutzerdefinierte, absolute Höhe oder einen solchen Bereich",Escalar avatares uniformemente a un rango o altura absolutas personalizadas,Redimensionne les avatars de manière uniforme à une hauteur ou une plage absolue personnalisée,"पसंद के हिसाब से, अधिकतम ऊँचाई या रेंज तक अवतार को बराबर स्केल करें",Skalakan avatar secara seragam berdasarkan tinggi atau rentang kustom yang absolut,Ridimensiona gli avatar in modo uniforme a un'altezza o un intervallo personalizzati e specifici,,아바타를 사용자 정의 절대 높이 또는 범위로 균일하게 스케일합니다,Równomierne skalowanie awatarów z użyciem niestandardowych wartości bezwzględnych wysokości lub zakresu,"Escale avatares uniformemente para uma altura absoluta ou intervalo personalizado, ",,ปรับขนาดอวาตาร์แบบทั่วทั้งหมดเป็นแบบกำหนดเอง มีความสูงหรือระยะสัมบูรณ์,Avatarları; mutlak özel bir yüksekliğe veya aralığa göre orantılı şekilde ölçeklendir.,Đổi tỉ lệ avatar đồng đều theo chiều cao hoặc phạm vi tuyệt đối tùy chỉnh,,,將虛擬人偶均勻縮放至自訂的絕對高度或範圍
Studio.AvatarSettings.BodySettings.AppearanceSectionTorso,,,Torso,Torso,الجزء العلوي للجسم,Oberkörper,Torso,Torse,टॉर्सो,Badan,Busto,胴体,몸통,Korpus,Tronco,,ลำตัว,Gövde,Thân,,,軀幹
Studio.AvatarSettings.BodySettings.ScaleHeight,,,Height,Height,الارتفاع,Höhe,Altura,Hauteur,लंबाई,Tinggi,Altezza,身長,키,Wysokość,Altura,,ความสูง,Yükseklik,Chiều Cao,身高,身高,身高
Studio.AvatarSettings.BodySettings.ScaleSetMinAndMaxToggle,,,Set minimum and maximum,Set minimum and maximum,تعيين الحد الأدنى والحد الأقصى,Minimum und Maximum festlegen,Establecer mínimo y máximo,Définir le minimum et le maximum,न्यूनतम और अधिकतम सेट करें,Atur minimum dan maksimum,Imposta minimo e massimo,最小値と最大値を設定,최소 및 최대 설정,Ustaw wartości minimalne i maksymalne,Definir mínimo e máximo,,ตั้งค่าต่ำสุดและสูงสุด,Minimum ve maksimum yüksekliği belirle,Đặt chiều cao tối thiểu và tối đa,,,設定最小值和最大值
Studio.AvatarSettings.BodySettings.AppearanceSectionPlayerChoiceSubText,,,Use players' choice of body appearance,Use players' choice of body appearance,استخدم اختيار اللاعبين لمظهر الجسد,Verwende das von den Spielern gewählte Aussehen des Körpers,Usar la apariencia corporal elegida por los jugadores,Utiliser l'apparence corporelle choisie par les joueurs,प्लेयर की पसंद के बॉडी लुक का इस्तेमाल करें,Gunakan pilihan penampilan tubuh pemain,Usa l'aspetto del corpo scelto dai giocatori,ボディの外見をプレイヤーの選択にする,플레이어가 선택한 신체 외관 사용,Ustaw wygląd ciała zgodnie z wyborem gracza,Usar a escolha dos jogadores para a aparência do corpo,,ใช้รูปลักษณ์ร่างกายจากที่ผู้เล่นเลือก,Vücut görünümü için oyuncu seçimini kullan,Sử dụng ngoại hình cơ thể theo lựa chọn của người chơi,,,使用玩家選擇的身體外觀
Studio.AvatarSettings.BodySettings.AppearanceSectionCustomPartsButtonText,,,Custom Parts,Custom Parts,أجزاء مخصصة,Benutzerdefinierte Teile,Partes personalizadas,Parties personnalisées,कस्टम पार्ट्स,Komponen Kustom,Parti personalizzate,カスタムパーツ,사용자 정의 파트,Części własne,Partes personalizadas,,ส่วนประกอบแบบกำหนดเอง,Özel Parçalar,Bộ Phận Tùy Chỉnh,自定义部件,自定义部件,自訂部位
Studio.AvatarSettings.BodySettings.AppearanceSectionCustomBodyButtonText,,,Custom Body,Custom Body,جسد مخصص,Benutzerdefinierter Körper,Cuerpo personalizado,Corps personnalisé,कस्टम बॉडी,Tubuh Kustom,Corpo personalizzato,カスタムボディ,사용자 지정 신체,Ciało niestandardowe,Corpo personalizado,,ร่างกายแบบกำหนดเอง,Özel Vücut,Tùy Chỉnh Cơ Thể,,,自訂身體
Studio.AvatarSettings.BodySettings.AppearanceSectionCustomBodySubText,,,Replace avatar bodies with a custom body,Replace avatar bodies with a custom body,استبدال أجسام الأفاتار بجسد مخصص,Ersetze Avatarkörper durch einen benutzerdefinierten Körper,Reemplazar los cuerpos de avatar con un cuerpo personalizado,Remplacer les corps des avatars par un corps personnalisé,अवतार बॉडी को कस्टम बॉडी से बदलें,Ganti tubuh avatar dengan tubuh kustom,Sostituisci i corpi degli avatar con un corpo personalizzato,アバターボディをカスタムボディに置き換え,아바타 신체를 사용자 정의 신체로 교체합니다,Zastępuj ciała awatarów ciałem niestandardowym,Substituir corpos do avatar por um corpo personalizado,,แทนที่ร่างกายอวาตาร์ด้วยร่างกายแบบกำหนดเอง,Avatar vücudunu özel bir vücut ile değiştir.,Thay thế cơ thể avatar bằng cơ thể tùy chỉnh,,,用自訂身體取代虛擬人偶身體
Studio.AvatarSettings.BodySettings.AppearanceSectionHead,,,Head,Head,الرأس,Kopf,Cabeza,Tête,हेड,Kepala,Testa,頭,머리,Głowa,Cabeça,,ศีรษะ,Kafa,Đầu,头部,头部,頭部
Studio.AvatarSettings.BodySettings.AppearanceSectionLeftArm,,,Left Arm,Left Arm,اليد اليسرى,Linker Arm,Brazo izquierdo,Bras gauche,बायाँ हाथ,Lengan Kiri,Braccio sinistro,左腕,왼팔,Lewa ręka,Braço esquerdo,,แขนซ้าย,Sol Kol,Tay Trái,,,左臂
Studio.AvatarSettings.BodySettings.AppearanceSectionRightArm,,,Right Arm,Right Arm,اليد اليمنى,Rechter Arm,Brazo derecho,Bras droit,दायां हाथ,Lengan Kanan,Braccio destro,右腕,오른팔,Prawa ręka,Braço direito,,แขนขวา,Sağ Kol,Tay Phải,,,右臂
Studio.AvatarSettings.BodySettings.AppearanceSectionKeepMatchingParts,,,Keep Matching Parts,Keep Matching Parts,الاحتفاظ بالأجزاء المطابقة,Passende Teile behalten,Mantener piezas coincidentes,Garder les pièces correspondantes,मैचिंग पार्ट्स रखें,Pertahankan Komponen yang Cocok,Mantieni parti corrispondenti,,일치하는 파트 유지,Zachowaj pasujące części,Manter partes combinadas,,คงชิ้นส่วนที่เข้ากันไว้,Uyumlu Parçalar Kalsın,Không Thay Đổi Các Bộ Phận Khớp Nhau,,,維持吻合的部位
Studio.AvatarSettings.BodySettings.AppearanceSectionLeftLeg,,,Left Leg,Left Leg,الرجل اليسرى,Linkes Bein,Pierna izquierda,Jambe gauche,बायाँ पैर,Kaki Kiri,Gamba sinistra,左足,왼쪽 다리,Lewa noga,Perna esquerda,,ขาซ้าย,Sol Bacak,Chân Trái,,,左腿
Studio.AvatarSettings.BodySettings.AppearanceSectionRightLeg,,,Right Leg,Right Leg,الرجل اليمنى,Rechtes Bein,Pierna derecha,Jambe droite,दायां पैर,Kaki Kanan,Gamba destra,右足,오른 다리,Prawa noga,Perna direita,,ขาขวา,Sağ Bacak,Chân Phải,,,右腿
Studio.AvatarSettings.BodySettings.AppearanceSectionMethod,,,Method,Method,الطريقة,Methode,Método,Méthode,तरीका,Metode,Metodo,方法,메서드,Metoda,Método,,วิธีการ,Yöntem,Phương Pháp,方法,方法,方法
Studio.AvatarSettings.BodySettings.BuildBodyType,,,Body Type,Body Type,نوع الجسد,Körpertyp,Tipo de cuerpo,Type de corps,बॉडी टाइप,Tipe Tubuh,Tipo di corpo,ボディタイプ,신체 유형,Typ ciała,Tipo de corpo,,ประเภทร่างกาย,Vücut Türü,Kiểu Cơ Thể,,,體型
Studio.AvatarSettings.BodySettings.BuildSection,,,Build,Build,الإصدار,Körperbau,Complexión,Construire,बिल्ड,Bentuk Tubuh,Forma del corpo,体型,빌드,Postura,Construir,,รูปร่าง,Vücut Yapısı,Vóc Dáng,身形,身形,體型
Studio.AvatarSettings.BodySettings.BuildSectionPlayerChoiceSubText,,,Use players' choice of Build settings in the Customize Avatar page,Use players' choice of Build settings in the Customize Avatar page,استخدم اختيار اللاعبين لإعدادات البناء في صفحة تخصيص الأفاتار,Verwende die von den Spielern gewählten Build-Einstellungen auf der Seite Avatar anpassen,Usar la opción de Configuración de compilación de los jugadores en la página de Personalizar avatar,Utiliser les paramètres de construction choisis par les joueurs dans la page Personnaliser l'avatar,कस्टमाइज़ अवतार पेज पर प्लेयर की पसंद की बिल्ड सेटिंग का इस्तेमाल करें,Gunakan pilihan pengaturan Bangun pemain di halaman Kustomisasi Avatar,Usa le impostazioni di costruzione scelta dai giocatori nella pagina Personalizza avatar,[アバターをカスタマイズ] するページの作成設定で [プレイヤーの選択] を使用,아바타 맞춤 설정 페이지에서 플레이어가 선택한 빌드 설정을 사용합니다,Skonfiguruj Ustawienia budowania na stronie Dostosuj awatara zgodnie z wyborem gracza,Usar a escolha do jogador em configurações de construção na página de personalização do avatar,,ใช้การตั้งค่า Build จากที่ผู้เล่นเลือกในหน้าปรับแต่งอวาตาร์,Avatar Özelleştirme sayfasındaki Derleme ayarları için oyuncu seçimini kullan,Sử dụng cài đặt Bản Dựng theo lựa chọn của người chơi trong trang Tùy Chỉnh Avatar,,,使用玩家在「自訂虛擬人偶」頁面中選擇的建造設定
Studio.AvatarSettings.BodySettings.BuildSectionCustomBuildSubText,,,Configure players' Build settings of Customize Avatar page,Configure players' Build settings of Customize Avatar page,تكوين إعدادات بناء اللاعبين لصفحة تخصيص الأفاتار,"Konfiguriere die Build-Einstellungen der Spieler auf der Seite ""Avatar anpassen""",Configurar los ajustes de complexión de los jugadores para personalizar la página de Avatar,Configurer les paramètres de construction des joueurs pour personnaliser la page d'avatar,कस्टमाइज़ अवतार पेज की प्लेयर्स की बिल्ड सेटिंग कॉन्फ़िगर करें,Konfigurasikan pengaturan Build pemain di halaman Kustomisasi Avatar,Configura le impostazioni di costruzione dei giocatori della pagina Personalizza avatar,[アバターをカスタマイズ] するページでプレイヤーの体型を設定,사용자 정의 아바타 페이지의 사용자 빌드 설정을 구성합니다,Skonfiguruj Ustawienia budowania gracza na stronie Dostosuj awatara,Configurar configurações de construção da página de personalização de avatar do jogador,,กำหนดค่าการตั้งค่าของผู้เล่น Build สำหรับหน้าปรับแต่งอวตาร์,"Oyuncunun, Avatar Özelleştirme sayfasındaki Derleme ayarlarını yapılandır.",Điều chỉnh cài đặt Vóc Dáng của người chơi trên trang Tùy Chỉnh Avatar,,,設定玩家「自訂虛擬人偶」頁面的建造設定
Studio.AvatarSettings.BodySettings.BuildHead,,,Head,Head,الرأس,Kopf,Cabeza,Tête,हेड,Kepala,Testa,頭,머리,Głowa,Cabeça,,ศีรษะ,Kafa,Đầu,头部,头部,頭部
Studio.AvatarSettings.BodySettings.BuildProportions,,,Proportions,Proportions,النِسَب,Proportionen,Proporciones,Proportions,अनुपात,Proporsi,Proporzioni,比率,비율,Proporcje,Proporções,,สัดส่วน,Oranlar,Tỉ Lệ,,,比例
Studio.AvatarSettings.General.AssetID,,,AssetID,AssetID,AssetID,AssetID,AssetID,Id. contenu,ऐसेट ID,AssetID,AssetID,アセットID,AssetID,AssetID,AssetID,,AssetID,Varlık Kimliği,AssetID,,,素材 ID
Studio.AvatarSettings.General.SelectObject,,,Select Object,Select Object,تحديد كائن,Objekt auswählen,Seleccionar objeto,Sélectionner objet,कोई ऑब्जेक्ट चुनें,Pilih Objek,Seleziona oggetto,オブジェクトを選択,개체 선택,Zaznacz obiekt,Selecionar objeto,,เลือกวัตถุ,Nesne Seç,Chọn Đối Tượng,,,選擇物件
Studio.AvatarSettings.General.studs,,,studs,studs,الأزرار,Noppen,studs,studs,स्टड,kotak,stud,マス,스터드,study(-ów),quadrículas,,studs,birimkare,stud,格,格,個磚塊
Studio.AvatarSettings.AccessoriesSettings.AccessoryBehaviorsSection,,,Accessory Behaviors,Accessory Behaviors,سلوكيات الإكسسورات,Accessoire-Verhalten,Comportamientos de accesorios,Comportements des accessoires,ऐक्सेसरी के बिहेवियर,Perilaku Aksesori,Comportamenti degli accessori,アクセサリ動作,장신구 동작,Zachowania akcesoriów,Comportamentos de acessórios,,พฤติกรรมไอเท็มเสริม,Aksesuar Davranışları,Hành Vi Của Phụ Kiện,,,飾品行為
Studio.AvatarSettings.AccessoriesSettings.AccessoryBehaviorsSectionEnableSound,,,Enable Sound,Enable Sound,تمكين الصوت,Sound aktivieren,Activar sonido,Activer le son,साउंड चालू करें,Aktifkan Suara,Abilita suono,サウンドを有効化,사운드 활성화,Włącz dźwięk,Ativar som,,เปิดเสียง,Sesi Etkinleştir,Bật Âm Thanh,,,啟用音訊
Studio.AvatarSettings.BodySettings.AppearanceSectionFace,,,Face,Face,الوجه,Gesicht,Cara,Visage,चेहरा,Wajah,Faccia,顔,얼굴,Twarz,Rosto,,ใบหน้า,Yüz,Mặt,,,臉部
Studio.AvatarSettings.BodySettings.AppearanceSectionMood,,,Mood,Mood,,Stimmung,Estado de ánimo,Mood,मूड,Mood,Umore,気分,기분,Nastrój,Humor,,อารมณ์,Duygu,Tâm trạng,,,心情
Studio.AvatarSettings.BodySettings.AppearanceSectionEyebrow,,,Eyebrow,Eyebrow,,Augenbraue,Ceja,Sourcil,आइब्रो,Alis,Sopracciglio,まゆげ,눈썹,Brew,Sobrancelha,,คิ้ว,Kaş,Lông mày,,,眉毛
Studio.AvatarSettings.BodySettings.AppearanceSectionEyelash,,,Eyelash,Eyelash,,Wimper,Pestaña,Cils,आइलैश,Bulu Mata,Ciglia,まつげ,속눈썹,Rzęsa,Cílio,,ขนตา,Kirpik,Lông mi,,,睫毛
